year,month,location_name,country_name,lon,lat,event_type
2023,12,BASEL / BINNINGEN ,スイス,7.58,47.54,extreme_high_temperature
2023,12,PAYERNE ,スイス,6.94,46.81,extreme_high_temperature
2023,12,ZUERICH / FLUNTERN,スイス,8.57,47.38,extreme_high_temperature
2023,12,GENEVE-COINTRIN ,スイス,6.13,46.25,extreme_high_temperature
2023,12,COL DU GRAND ST-BERN,スイス,7.17,45.87,extreme_high_temperature
2023,12,SION,スイス,7.33,46.22,extreme_high_temperature
2023,12,LUGANO,スイス,8.96,46.00,extreme_high_temperature
2023,12,STRASBOURG-ENTZHEIM ,フランス ,7.64,48.55,extreme_high_temperature
2023,12,BOURGES ,フランス ,2.36,47.06,extreme_high_temperature
2023,12,DIJON-LONGVIC ,フランス ,5.09,47.27,extreme_high_temperature
2023,12,BALE-MULHOUSE ,フランス ,7.51,47.61,extreme_high_temperature
2023,12,LE PUY-LOUDES ,フランス ,3.76,45.07,extreme_high_temperature
2023,12,MONT AIGOUAL,フランス ,3.58,44.12,extreme_high_temperature
2023,12,PERPIGNAN ,フランス ,2.87,42.74,extreme_high_temperature
2023,12,AJACCIO ,フランス ,8.79,41.92,extreme_high_temperature
2023,12,LA CORUNA ,スペイン ,-8.42,43.37,extreme_high_temperature
2023,12,ORENSE,スペイン ,-7.86,42.33,extreme_high_temperature
2023,12,SORIA ,スペイン ,-2.47,41.77,extreme_high_temperature
2023,12,GIRONA/COSTA BRAVA,スペイン ,2.76,41.91,extreme_high_temperature
2023,12,NAVACERRADA ,スペイン ,-4.01,40.78,extreme_high_temperature
2023,12,CUENCA,スペイン ,-2.14,40.07,extreme_high_temperature
2023,12,TERUEL,スペイン ,-1.12,40.35,extreme_high_temperature
2023,12,TORTOSA ,スペイン ,0.49,40.82,extreme_high_temperature
2023,12,ALBACETE/LOS LLANOS ,スペイン ,-1.86,38.95,extreme_high_temperature
2023,12,CASTELLON ,スペイン ,-0.07,39.95,extreme_high_temperature
2023,12,MURCIA,スペイン ,-1.17,38.00,extreme_high_temperature
2023,12,ALMERIA/AEROPUERTO,スペイン ,-2.36,36.85,extreme_high_temperature
2023,12,GIBRALTAR ,ジブラルタル ,-5.35,36.15,extreme_high_temperature
2023,12,PONTA DELGADA/NORDEL,ポルトガル,-25.70,37.73,extreme_high_temperature
2023,12,SANTA MARIA (ACORES),ポルトガル,-25.17,36.97,extreme_high_temperature
2023,12,FUNCHAL ,マデイラ ,-16.90,32.63,extreme_high_temperature
2023,12,PORTO SANTO ,マデイラ ,-16.35,33.07,extreme_high_temperature
2023,12,LISBOA/GEOF ,ポルトガル,-9.15,38.72,extreme_high_temperature
2023,12,FARO/AEROPORTO,ポルトガル,-7.97,37.02,extreme_high_temperature
2023,12,EVORA/C. COORD,ポルトガル,-7.90,38.53,extreme_high_temperature
2023,12,CASTELO BRANCO,ポルトガル,-7.48,39.83,extreme_high_temperature
2023,12,WEIDEN,ドイツ,12.18,49.67,extreme_high_temperature
2023,12,MUEHLACKER,ドイツ,8.87,48.97,extreme_high_temperature
2023,12,STUTTGART/SCHNARRENB,ドイツ,9.20,48.83,extreme_high_temperature
2023,12,WEISSENBURG ,ドイツ,10.96,49.02,extreme_high_temperature
2023,12,NUERNBERG ,ドイツ,11.06,49.50,extreme_high_temperature
2023,12,ROTH,ドイツ,11.10,49.22,extreme_high_temperature
2023,12,REGENSBURG,ドイツ,12.10,49.04,extreme_high_temperature
2023,12,GELBELSEE ,ドイツ,11.43,48.95,extreme_high_temperature
2023,12,ZWIESEL ,ドイツ,13.24,49.03,extreme_high_temperature
2023,12,LAHR,ドイツ,7.83,48.37,extreme_high_temperature
2023,12,STOETTEN,ドイツ,9.87,48.67,extreme_high_temperature
2023,12,HARBURG ,ドイツ,10.71,48.79,extreme_high_temperature
2023,12,AUGSBURG,ドイツ,10.94,48.42,extreme_high_temperature
2023,12,WEIHENSTEPHAN-DURNAS,ドイツ,11.70,48.40,extreme_high_temperature
2023,12,MUENCHEN-FLUGHAFEN,ドイツ,11.81,48.35,extreme_high_temperature
2023,12,MUEHLDORF ,ドイツ,12.50,48.28,extreme_high_temperature
2023,12,FURSTENZELL ,ドイツ,13.36,48.55,extreme_high_temperature
2023,12,KONSTANZ,ドイツ,9.19,47.68,extreme_high_temperature
2023,12,LEUTKIRCH-HERLAZHOFE,ドイツ,10.03,47.80,extreme_high_temperature
2023,12,KEMPTEN ,ドイツ,10.34,47.72,extreme_high_temperature
2023,12,OBERSTDORF,ドイツ,10.28,47.40,extreme_high_temperature
2023,12,HOHENPEISSENBERG,ドイツ,11.01,47.80,extreme_high_temperature
2023,12,GARMISCH-PARTENKIRCH,ドイツ,11.06,47.48,extreme_high_temperature
2023,12,WIEN/HOHE WARTE ,オーストリア ,16.36,48.25,extreme_high_temperature
2023,12,SALZBURG-FLUGHAFEN,オーストリア ,13.00,47.79,extreme_high_temperature
2023,12,ST.POELTEN LANDHAUS ,オーストリア ,15.63,48.20,extreme_high_temperature
2023,12,BRNO/TURANY ,チェコ,16.69,49.15,extreme_high_temperature
2023,12,LYSA HORA ,チェコ,18.45,49.55,extreme_high_temperature
2023,12,PIESTANY,スロバキア,17.83,48.62,extreme_high_temperature
2023,12,HURBANOVO ,スロバキア,18.20,47.87,extreme_high_temperature
2023,12,POPRAD/TATRY,スロバキア,20.25,49.07,extreme_high_temperature
2023,12,KOSICE,スロバキア,21.22,48.67,extreme_high_temperature
2023,12,BUDAPEST/PESTSZENTLO,ハンガリー,19.18,47.43,extreme_high_temperature
2023,12,DEBRECEN,ハンガリー,21.60,47.48,extreme_high_temperature
2023,12,PECS/POGANY ,ハンガリー,18.23,46.00,extreme_high_temperature
2023,12,SZEGED,ハンガリー,20.10,46.25,extreme_high_temperature
2023,12,NOVI SAD RIMSKI SANC,セルビア ,19.85,45.33,extreme_high_temperature
2023,12,BEOGRAD ,セルビア ,20.47,44.80,extreme_high_temperature
2023,12,NIS ,セルビア ,21.90,43.33,extreme_high_temperature
2023,12,PODGORICA-GRAD,モンテネグロ ,19.28,42.43,extreme_high_temperature
2023,12,KREDARICA ,スロベニア,13.85,46.38,extreme_high_temperature
2023,12,SPLIT/MARJAN,クロアチア,16.43,43.51,extreme_high_temperature
2023,12,BANJA LUKA,ボスニア・ヘルツェゴビナ ,17.22,44.78,extreme_high_temperature
2023,12,TUZLA ,ボスニア・ヘルツェゴビナ ,18.70,44.55,extreme_high_temperature
2023,12,MOSTAR,ボスニア・ヘルツェゴビナ ,17.80,43.35,extreme_high_temperature
2023,12,SARAJEVO-BJELAVE,ボスニア・ヘルツェゴビナ ,18.43,43.87,extreme_high_temperature
2023,12,SUCEAVA ,ルーマニア,26.24,47.63,extreme_high_temperature
2023,12,BISTRITA,ルーマニア,24.51,47.15,extreme_high_temperature
2023,12,CLUJ-NAPOCA ,ルーマニア,23.57,46.78,extreme_high_temperature
2023,12,TIMISOARA ,ルーマニア,21.26,45.77,extreme_high_temperature
2023,12,SIBIU ,ルーマニア,24.09,45.79,extreme_high_temperature
2023,12,VARFU OMU ,ルーマニア,25.46,45.45,extreme_high_temperature
2023,12,CARANSEBES,ルーマニア,22.23,45.42,extreme_high_temperature
2023,12,GALATI,ルーマニア,28.03,45.47,extreme_high_temperature
2023,12,BUZAU ,ルーマニア,26.85,45.13,extreme_high_temperature
2023,12,SULINA,ルーマニア,29.76,45.15,extreme_high_temperature
2023,12,BUCURESTI BANEASA ,ルーマニア,26.08,44.51,extreme_high_temperature
2023,12,CRAIOVA ,ルーマニア,23.87,44.31,extreme_high_temperature
2023,12,CONSTANTA ,ルーマニア,28.65,44.21,extreme_high_temperature
2023,12,VIDIN ,ブルガリア,22.85,43.98,extreme_high_temperature
2023,12,VARNA ,ブルガリア,27.95,43.20,extreme_high_temperature
2023,12,SOFIA (OBSERV.) ,ブルガリア,23.38,42.65,extreme_high_temperature
2023,12,KURDJALI,ブルガリア,25.38,41.65,extreme_high_temperature
2023,12,PAGANELLA ,イタリア ,11.03,46.16,extreme_high_temperature
2023,12,BRIC DELLA CROCE,イタリア ,7.73,45.03,extreme_high_temperature
2023,12,BRESCIA/GHEDI ,イタリア ,10.28,45.42,extreme_high_temperature
2023,12,CERVIA,イタリア ,12.29,44.23,extreme_high_temperature
2023,12,PISA S. GIUSTO,イタリア ,10.40,43.68,extreme_high_temperature
2023,12,FRONTONE,イタリア ,12.73,43.52,extreme_high_temperature
2023,12,GROSSETO,イタリア ,11.06,42.75,extreme_high_temperature
2023,12,MONTE TERMINILLO,イタリア ,12.98,42.47,extreme_high_temperature
2023,12,VIGNA DI VALLE,イタリア ,12.21,42.08,extreme_high_temperature
2023,12,PRATICA DI MARE ,イタリア ,12.45,41.66,extreme_high_temperature
2023,12,GRAZZANISE,イタリア ,14.08,41.06,extreme_high_temperature
2023,12,MONTE S. ANGELO ,イタリア ,15.95,41.71,extreme_high_temperature
2023,12,MONTE SCURO ,イタリア ,16.40,39.33,extreme_high_temperature
2023,12,MESSINA ,イタリア ,15.55,38.20,extreme_high_temperature
2023,12,TRAPANI BIRGI ,イタリア ,12.49,37.91,extreme_high_temperature
2023,12,CAPO BELLAVISTA ,イタリア ,9.71,39.93,extreme_high_temperature
2023,12,LUQA,マルタ,14.48,35.85,extreme_high_temperature
2023,12,THESSALONIKI (AIRPOR,ギリシャ ,22.97,40.52,extreme_high_temperature
2023,12,LARISSA (AIRPORT) ,ギリシャ ,22.42,39.63,extreme_high_temperature
2023,12,ATHINAI AP HELLINIKO,ギリシャ ,23.73,37.73,extreme_high_temperature
2023,12,SOUDA (AIRPORT) ,ギリシャ ,24.12,35.48,extreme_high_temperature
2023,12,HERAKLION (AIRPORT) ,ギリシャ ,25.18,35.33,extreme_high_temperature
2023,12,ZONGULDAK ,トルコ,31.80,41.45,extreme_high_temperature
2023,12,SINOP ,トルコ,35.17,42.03,extreme_high_temperature
2023,12,SAMSUN,トルコ,36.30,41.28,extreme_high_temperature
2023,12,GIRESUN ,トルコ,38.38,40.92,extreme_high_temperature
2023,12,RIZE,トルコ,40.52,41.03,extreme_high_temperature
2023,12,EDIRNE,トルコ,26.57,41.67,extreme_high_temperature
2023,12,TEKIRDAG,トルコ,27.55,40.98,extreme_high_temperature
2023,12,ISTANBUL BOLGE (KART,トルコ,29.15,40.90,extreme_high_temperature
2023,12,ADAPAZARI ,トルコ,30.42,40.78,extreme_high_temperature
2023,12,KASTAMONU ,トルコ,33.78,41.37,extreme_high_temperature
2023,12,CANKIRI ,トルコ,33.62,40.60,extreme_high_temperature
2023,12,CORUM ,トルコ,34.95,40.55,extreme_high_temperature
2023,12,TOKAT ,トルコ,36.57,40.30,extreme_high_temperature
2023,12,SIVAS ,トルコ,37.02,39.75,extreme_high_temperature
2023,12,ERZURUM ,トルコ,41.17,39.95,extreme_high_temperature
2023,12,KARS,トルコ,43.08,40.55,extreme_high_temperature
2023,12,AGRI,トルコ,43.05,39.73,extreme_high_temperature
2023,12,CANAKKALE ,トルコ,26.40,40.13,extreme_high_temperature
2023,12,BURSA ,トルコ,29.07,40.18,extreme_high_temperature
2023,12,ANKARA/CENTRAL,トルコ,32.88,39.95,extreme_high_temperature
2023,12,AFYON ,トルコ,30.53,38.75,extreme_high_temperature
2023,12,MALATYA/BOLGE ,トルコ,38.32,38.35,extreme_high_temperature
2023,12,IZMIR/GUZELYALI ,トルコ,27.17,38.43,extreme_high_temperature
2023,12,AYDIN ,トルコ,27.85,37.85,extreme_high_temperature
2023,12,DENIZLI ,トルコ,29.08,37.78,extreme_high_temperature
2023,12,ISPARTA ,トルコ,30.55,37.75,extreme_high_temperature
2023,12,GAZIANTEP/OGUZELI ,トルコ,37.37,37.08,extreme_high_temperature
2023,12,SANLIURFA ,トルコ,38.77,37.13,extreme_high_temperature
2023,12,ANTALYA ,トルコ,30.73,36.87,extreme_high_temperature
2023,12,MERSIN,トルコ,34.63,36.80,extreme_high_temperature
2023,12,ADANA/BOLGE ,トルコ,35.35,36.98,extreme_high_temperature
2023,12,ISKENDERUN,トルコ,36.17,36.58,extreme_high_temperature
2023,12,FINIKE,トルコ,30.15,36.30,extreme_high_temperature
2023,12,LARNACA AIRPORT ,キプロス ,33.62,34.87,extreme_high_temperature
2023,12,LVIV,ウクライナ,23.96,49.81,extreme_high_temperature
2023,12,TERNOPIL,ウクライナ,25.69,49.53,extreme_high_temperature
2023,12,UMAN,ウクライナ,30.23,48.77,extreme_high_temperature
2023,12,UZHHOROD,ウクライナ,22.26,48.63,extreme_high_temperature
2023,12,CHERNIVTSI,ウクライナ,25.97,48.27,extreme_high_temperature
2023,12,KROPYVNYTSKYI ,ウクライナ,32.28,48.54,extreme_high_temperature
2023,12,VOZNESENSK,ウクライナ,31.32,47.58,extreme_high_temperature
2023,12,KRYVYI RIH,ウクライナ,33.21,48.05,extreme_high_temperature
2023,12,CHISINAU,モルドバ ,28.85,46.97,extreme_high_temperature
2023,12,TIRASPOL,モルドバ ,29.60,46.90,extreme_high_temperature
2023,12,ODESA ,ウクライナ,30.77,46.44,extreme_high_temperature
2023,12,KOMRAT,モルドバ ,28.64,46.30,extreme_high_temperature
2023,12,IZMAIL,ウクライナ,28.85,45.37,extreme_high_temperature
2023,12,KHERSON ,ウクライナ,32.71,46.74,extreme_high_temperature
2023,12,SIMFEROPOL,ウクライナ,33.97,45.04,extreme_high_temperature
2023,12,AI-PETRI,ウクライナ,34.07,44.47,extreme_high_temperature
2023,12,DNIPRO,ウクライナ,35.09,48.36,extreme_high_temperature
2023,12,ANAPA ,ロシア,37.28,44.88,extreme_high_temperature
2023,12,SERDAR,トルクメニスタン ,56.28,38.98,extreme_high_temperature
2023,12,MAFRAQ,ヨルダン ,36.25,32.37,extreme_high_temperature
2023,12,GHOR SAFI ,ヨルダン ,35.47,31.03,extreme_high_temperature
2023,12,ARAR,サウジアラビア,41.13,30.90,extreme_high_temperature
2023,12,GURIAT,サウジアラビア,37.28,31.40,extreme_high_temperature
2023,12,RAFHA ,サウジアラビア,43.48,29.62,extreme_high_temperature
2023,12,AL-QAISUMAH ,サウジアラビア,46.13,28.32,extreme_high_temperature
2023,12,K.F.I.A. (KING FAHAD,サウジアラビア,49.82,26.45,extreme_high_temperature
2023,12,AL-AHSA ,サウジアラビア,49.48,25.30,extreme_high_temperature
2023,12,KING KHALED INT. AIR,サウジアラビア,46.72,24.93,extreme_high_temperature
2023,12,KUWAIT INTERNATIONAL,クウェート,47.97,29.22,extreme_high_temperature
2023,12,WADI AL-DAWASSER AIR,サウジアラビア,45.25,20.50,extreme_high_temperature
2023,12,BISHA ,サウジアラビア,42.63,19.98,extreme_high_temperature
2023,12,SHARORAH,サウジアラビア,47.10,17.47,extreme_high_temperature
2023,12,GIZAN ,サウジアラビア,42.58,16.88,extreme_high_temperature
2023,12,BAHRAIN (INT. AIRPOR,バーレーン,50.65,26.27,extreme_high_temperature
2023,12,ABU DHABI INTERNATIO,アラブ首長国連邦 ,54.65,24.43,extreme_high_temperature
2023,12,QUETTA AIRPORT,パキスタン,66.88,30.25,extreme_high_temperature
2023,12,DAL BANDIN,パキスタン,64.40,28.88,extreme_high_temperature
2023,12,PANJGUR ,パキスタン,64.10,26.97,extreme_high_temperature
2023,12,KHUZDAR ,パキスタン,66.63,27.83,extreme_high_temperature
2023,12,VERAVAL ,インド,70.37,20.90,extreme_high_temperature
2023,12,JAGDALPUR ,インド,82.03,19.08,extreme_high_temperature
2023,12,PUNE,インド,73.85,18.53,extreme_high_temperature
2023,12,VISHAKHAPATNAM/WALTA,インド,83.30,17.68,extreme_high_temperature
2023,12,MACHILIPATNAM/FRANCH,インド,81.15,16.20,extreme_high_temperature
2023,12,GOA/PANJIM,インド,73.82,15.48,extreme_high_temperature
2023,12,BELGAUM/SAMBRE,インド,74.62,15.85,extreme_high_temperature
2023,12,MANGALORE/BAJPE ,インド,74.88,12.92,extreme_high_temperature
2023,12,BANGALORE ,インド,77.58,12.97,extreme_high_temperature
2023,12,KOZHIKODE ,インド,75.78,11.25,extreme_high_temperature
2023,12,PORT BLAIR,インド,92.72,11.67,extreme_high_temperature
2023,12,PAMBAN,インド,79.22,9.28,extreme_high_temperature
2023,12,MINICOY ,インド,73.15,8.30,extreme_high_temperature
2023,12,THIRUVANANTHAPURAM,インド,76.95,8.48,extreme_high_temperature
2023,12,TRINCOMALEE ,スリランカ,81.25,8.58,extreme_high_temperature
2023,12,PUTTALAM,スリランカ,79.83,8.03,extreme_high_temperature
2023,12,KURUNEGALA,スリランカ,80.37,7.47,extreme_high_temperature
2023,12,COLOMBO ,スリランカ,79.87,6.90,extreme_high_temperature
2023,12,NUWARA ELIYA,スリランカ,80.77,6.97,extreme_high_temperature
2023,12,HAMBANTOTA,スリランカ,81.13,6.12,extreme_high_temperature
2023,12,JEJU,韓国 ,126.53,33.51,extreme_high_temperature
2023,12,WAKAMATSU ,日本 ,139.92,37.48,extreme_high_temperature
2023,12,AKITA ,日本 ,140.10,39.72,extreme_high_temperature
2023,12,MORIOKA ,日本 ,141.17,39.70,extreme_high_temperature
2023,12,SENDAI,日本 ,140.90,38.26,extreme_high_temperature
2023,12,MAEBASHI,日本 ,139.06,36.41,extreme_high_temperature
2023,12,MITO,日本 ,140.47,36.38,extreme_high_temperature
2023,12,NAGOYA,日本 ,136.97,35.17,extreme_high_temperature
2023,12,CHOSHI,日本 ,140.86,35.74,extreme_high_temperature
2023,12,TSU ,日本 ,136.52,34.73,extreme_high_temperature
2023,12,OMAEZAKI,日本 ,138.21,34.60,extreme_high_temperature
2023,12,TOKYO ,日本 ,139.77,35.68,extreme_high_temperature
2023,12,OSHIMA,日本 ,139.36,34.75,extreme_high_temperature
2023,12,IZUHARA ,日本 ,129.30,34.20,extreme_high_temperature
2023,12,FUKUOKA ,日本 ,130.38,33.58,extreme_high_temperature
2023,12,NAGASAKI,日本 ,129.87,32.73,extreme_high_temperature
2023,12,KAGOSHIMA ,日本 ,130.55,31.55,extreme_high_temperature
2023,12,MIYAZAKI,日本 ,131.41,31.94,extreme_high_temperature
2023,12,FUKUE ,日本 ,128.83,32.70,extreme_high_temperature
2023,12,KOCHI ,日本 ,133.55,33.57,extreme_high_temperature
2023,12,NAZE,日本 ,129.50,28.38,extreme_high_temperature
2023,12,CHIANG RAI,タイ ,99.88,19.96,extreme_high_temperature
2023,12,CHIANG MAI,タイ ,98.97,18.77,extreme_high_temperature
2023,12,NAKHON SAWAN,タイ ,100.13,15.67,extreme_high_temperature
2023,12,BANGKOK METROPOLIS,タイ ,100.56,13.73,extreme_high_temperature
2023,12,CHANTHA BURI,タイ ,102.10,12.61,extreme_high_temperature
2023,12,PRACHUAP KHIRIKHAN,タイ ,99.81,11.84,extreme_high_temperature
2023,12,CHUMPHON,タイ ,99.19,10.50,extreme_high_temperature
2023,12,PHUKET AIRPORT,タイ ,98.31,8.14,extreme_high_temperature
2023,12,SONGKHLA,タイ ,100.61,7.18,extreme_high_temperature
2023,12,PENANG/BAYAN LEPAS,マレーシア,100.27,5.30,extreme_high_temperature
2023,12,SITIAWAN,マレーシア,100.70,4.22,extreme_high_temperature
2023,12,HUE ,ベトナム ,107.58,16.43,extreme_high_temperature
2023,12,NHA TRANG ,ベトナム ,109.22,12.22,extreme_high_temperature
2023,12,PHU QUOC,ベトナム ,103.97,10.22,extreme_high_temperature
2023,12,SAYABOURY ,ラオス,101.73,19.23,extreme_high_temperature
2023,12,SENO,ラオス,105.00,16.67,extreme_high_temperature
2023,12,HIERRO/AEROPUERTO ,スペインカナリア諸島 ,-17.89,27.82,extreme_high_temperature
2023,12,IZANA ,スペインカナリア諸島 ,-16.50,28.31,extreme_high_temperature
2023,12,STA. CRUZ DE TENERIF,スペインカナリア諸島 ,-16.25,28.45,extreme_high_temperature
2023,12,LAS PALMAS DE GRAN C,スペインカナリア諸島 ,-15.39,27.92,extreme_high_temperature
2023,12,LANZAROTE/AEROPUERTO,スペインカナリア諸島 ,-13.60,28.95,extreme_high_temperature
2023,12,TANGER (AERODROME),モロッコ ,-5.91,35.73,extreme_high_temperature
2023,12,OUJDA ,モロッコ ,-1.93,34.78,extreme_high_temperature
2023,12,CASABLANCA,モロッコ ,-7.67,33.57,extreme_high_temperature
2023,12,MARRAKECH ,モロッコ ,-8.03,31.62,extreme_high_temperature
2023,12,MELILLA ,スペイン（セウタ・メリリャ） ,-2.96,35.28,extreme_high_temperature
2023,12,JIJEL- ACHOUAT,アルジェリア ,5.88,36.80,extreme_high_temperature
2023,12,ANNABA,アルジェリア ,7.82,36.83,extreme_high_temperature
2023,12,DAR-EL-BEIDA,アルジェリア ,3.22,36.68,extreme_high_temperature
2023,12,TENES ,アルジェリア ,1.33,36.50,extreme_high_temperature
2023,12,CONSTANTINE ,アルジェリア ,6.62,36.28,extreme_high_temperature
2023,12,MASCARA-GHRISS,アルジェリア ,0.15,35.22,extreme_high_temperature
2023,12,GHAZAOUET ,アルジェリア ,-1.87,35.10,extreme_high_temperature
2023,12,BENI-SAF,アルジェリア ,-1.35,35.30,extreme_high_temperature
2023,12,SIDI-BEL-ABBES,アルジェリア ,-0.62,35.20,extreme_high_temperature
2023,12,SAIDA ,アルジェリア ,0.15,34.87,extreme_high_temperature
2023,12,EL-KHEITER,アルジェリア ,0.07,34.15,extreme_high_temperature
2023,12,AIN-SEFRA ,アルジェリア ,-0.60,32.77,extreme_high_temperature
2023,12,GHARDAIA,アルジェリア ,3.80,32.40,extreme_high_temperature
2023,12,TINDOUF ,アルジェリア ,-8.17,27.70,extreme_high_temperature
2023,12,TUNIS-CARTHAGE,チュニジア,10.23,36.83,extreme_high_temperature
2023,12,GABES ,チュニジア,10.10,33.88,extreme_high_temperature
2023,12,NOUADHIBOU,モーリタニア ,-17.03,20.93,extreme_high_temperature
2023,12,DAKAR/YOFF,セネガル ,-17.50,14.73,extreme_high_temperature
2023,12,DIOURBEL,セネガル ,-16.23,14.65,extreme_high_temperature
2023,12,KAOLACK ,セネガル ,-16.07,14.13,extreme_high_temperature
2023,12,TAMBACOUNDA ,セネガル ,-13.68,13.77,extreme_high_temperature
2023,12,ZIGUINCHOR,セネガル ,-16.27,12.55,extreme_high_temperature
2023,12,CAP-SKIRRING,セネガル ,-16.75,12.04,extreme_high_temperature
2023,12,KEDOUGOU,セネガル ,-12.22,12.57,extreme_high_temperature
2023,12,ST. HELENA IS.,インド洋の島 ,-5.67,-15.94,extreme_high_temperature
2023,12,WIDE AWAKE FIELD (AS,インド洋の島 ,-14.41,-7.97,extreme_high_temperature
2023,12,ILES GLORIEUSES ,インド洋の島 ,47.29,-11.58,extreme_high_temperature
2023,12,ILE JUAN DE NOVA,インド洋の島 ,42.71,-17.05,extreme_high_temperature
2023,12,AGALEGA ,モーリシャス ,56.60,-10.38,extreme_high_temperature
2023,12,RODRIGUES (POINT CAN,モーリシャス ,63.42,-19.68,extreme_high_temperature
2023,12,BENINA,リビア,20.27,32.10,extreme_high_temperature
2023,12,SEYCHELLES INTERNATI,セイシェル,55.52,-4.67,extreme_high_temperature
2023,12,COTONOU ,ベナン,2.38,6.35,extreme_high_temperature
2023,12,ATAKPAME,トーゴ,1.12,7.58,extreme_high_temperature
2023,12,LOME,トーゴ,1.25,6.17,extreme_high_temperature
2023,12,PAMANDZI (MAYOTTE),コモロ,45.28,-12.81,extreme_high_temperature
2023,12,MARION ISLAND ,南アフリカ,37.87,-46.88,extreme_high_temperature
2023,12,HOLMAN CS  NWT,カナダ,-117.80,70.76,extreme_high_temperature
2023,12,WAGER BAY (AUT)  NU ,カナダ,-89.45,65.88,extreme_high_temperature
2023,12,OTTAWA CDA RCS  ONT ,カナダ,-75.72,45.38,extreme_high_temperature
2023,12,THOMPSON A  MAN ,カナダ,-97.86,55.80,extreme_high_temperature
2023,12,BERENS RIVER CS  MAN,カナダ,-97.02,52.36,extreme_high_temperature
2023,12,FORET MONTMORENCY RC,カナダ,-71.15,47.32,extreme_high_temperature
2023,12,GODERICH  ONT ,カナダ,-81.72,43.77,extreme_high_temperature
2023,12,SEPT-ILES  QUE,カナダ,-66.25,50.22,extreme_high_temperature
2023,12,CAMBRIDGE BAY GSN  N,カナダ,-105.14,69.11,extreme_high_temperature
2023,12,BANCROFT AUTO  ONT,カナダ,-77.88,45.07,extreme_high_temperature
2023,12,KAPUSKASING CDA ON  ,カナダ,-82.44,49.41,extreme_high_temperature
2023,12,RIDGETOWN RCS  ONT,カナダ,-81.88,42.45,extreme_high_temperature
2023,12,MOOSONEE RCS  ONT ,カナダ,-80.62,51.29,extreme_high_temperature
2023,12,ST. PETERS  PEI ,カナダ,-62.58,46.45,extreme_high_temperature
2023,12,NAPPAN AUTO  NS ,カナダ,-64.24,45.76,extreme_high_temperature
2023,12,CHARLO AUTO  NB ,カナダ,-66.33,47.99,extreme_high_temperature
2023,12,DEBERT  NS,カナダ,-63.47,45.42,extreme_high_temperature
2023,12,HALL BEACH CLIMATE  ,カナダ,-81.24,68.78,extreme_high_temperature
2023,12,ARVIAT CLIMATE  NU,カナダ,-94.07,61.10,extreme_high_temperature
2023,12,ISLAND FALLS (AUT)  ,カナダ,-102.35,55.53,extreme_high_temperature
2023,12,KUGLUKTUK CLIMATE  N,カナダ,-115.14,67.82,extreme_high_temperature
2023,12,HARRINGTON CDA CS  P,カナダ,-63.17,46.34,extreme_high_temperature
2023,12,ELORA RCS  ONT,カナダ,-80.42,43.65,extreme_high_temperature
2023,12,QIKIQTARJUAQ CLIMATE,カナダ,-64.03,67.55,extreme_high_temperature
2023,12,UPSALA (AUT)  ONT ,カナダ,-90.47,49.03,extreme_high_temperature
2023,12,SACHS HARBOUR CLIMAT,カナダ,-125.25,71.99,extreme_high_temperature
2023,12,ROBERTSON LAKE (AUT),カナダ,-102.43,65.10,extreme_high_temperature
2023,12,PARRSBORO  NS ,カナダ,-64.35,45.41,extreme_high_temperature
2023,12,TORONTO CITY  ONT ,カナダ,-79.40,43.67,extreme_high_temperature
2023,12,DAUPHIN CS  MAN ,カナダ,-100.06,51.10,extreme_high_temperature
2023,12,GREAT FALLS CLIMATE ,カナダ,-95.98,50.52,extreme_high_temperature
2023,12,POND INLET CLIMATE  ,カナダ,-77.96,72.69,extreme_high_temperature
2023,12,LA RONGE RCS  SASK,カナダ,-105.27,55.15,extreme_high_temperature
2023,12,EDMUNDSTON  NB,カナダ,-68.32,47.42,extreme_high_temperature
2023,12,ARCTIC BAY CS  NU ,カナダ,-85.01,72.99,extreme_high_temperature
2023,12,LONDON CS  ONT,カナダ,-81.15,43.03,extreme_high_temperature
2023,12,THE PAS CLIMATE  MAN,カナダ,-101.10,53.97,extreme_high_temperature
2023,12,CHURCHILL CLIMATE  M,カナダ,-94.07,58.73,extreme_high_temperature
2023,12,LA POCATIERE  QUE ,カナダ,-70.03,47.36,extreme_high_temperature
2023,12,MANIWAKI AIRPORT  QU,カナダ,-75.99,46.27,extreme_high_temperature
2023,12,PARENT  QUE ,カナダ,-74.62,47.92,extreme_high_temperature
2023,12,BAGOTVILLE A  QUE ,カナダ,-71.00,48.33,extreme_high_temperature
2023,12,MIRAMICHI RCS  NB ,カナダ,-65.47,47.01,extreme_high_temperature
2023,12,ATIKOKAN (AUT)  ONT ,カナダ,-91.63,48.76,extreme_high_temperature
2023,12,SYDNEY CS  NS ,カナダ,-60.04,46.16,extreme_high_temperature
2023,12,NATASHQUAN  QUE ,カナダ,-61.80,50.18,extreme_high_temperature
2023,12,GOOSE A  NFLD ,カナダ,-60.42,53.32,extreme_high_temperature
2023,12,LA GRANDE IV  QUE ,カナダ,-73.68,53.75,extreme_high_temperature
2023,12,PANGNIRTUNG  NU ,カナダ,-65.71,66.14,extreme_high_temperature
2023,12,LA GRANDE RIVIERE A ,カナダ,-77.70,53.63,extreme_high_temperature
